file,length,min,max,dc,rms,loudness
egfxset/Clean/Bridge-Middle/2-10.wav,5.0,-0.9962582588195801,0.8177896738052368,9.2959130803744e-06,-66.11308394357746,-21.70516914934593
egfxset/Clean/Bridge-Middle/2-11.wav,5.0,-0.9933004379272461,0.7733612060546875,6.86458150545756e-06,-66.17771054131563,-22.620640132441547
egfxset/Clean/Bridge-Middle/2-12.wav,5.0,-0.9954874515533447,0.7781664133071899,5.583465099334717e-06,-66.29727499151686,-22.46044408575306
egfxset/Clean/Bridge-Middle/2-13.wav,5.0,-0.9961930513381958,0.7437976598739624,-1.1493940651416778e-05,-65.98623397160361,-21.890985627475334
egfxset/Clean/Bridge-Middle/2-14.wav,5.0,-0.9917770624160767,0.7737299203872681,-1.0005179047584533e-05,-65.7864301178252,-21.63643411533253
egfxset/Clean/Bridge-Middle/2-15.wav,5.0,-0.9888547658920288,0.756149172782898,7.797803978125255e-06,-65.5148250847633,-21.000490493406442
egfxset/Clean/Bridge-Middle/2-16.wav,5.0,-0.9904117584228516,0.740432858467102,-2.4088968833287557e-06,-64.72007654563916,-19.829860002753726
egfxset/Clean/Bridge-Middle/2-17.wav,5.0,-0.9958832263946533,0.6698645353317261,-7.2404434283574426e-06,-65.91506899050408,-21.6557195180238
egfxset/Clean/Bridge-Middle/2-18.wav,5.0,-0.9931173324584961,0.7529501914978027,7.107937335968018e-06,-63.69256928053518,-17.637726510458542
egfxset/Clean/Bridge-Middle/2-19.wav,5.0,-0.9925709962844849,0.8007599115371704,-4.340880612532298e-06,-64.12868534131569,-18.01987700783323
egfxset/Clean/Bridge-Middle/2-2.wav,5.0,-0.9896222352981567,0.9206796884536743,1.863931616147359e-05,-64.39631728875216,-19.680863452403624
egfxset/Clean/Bridge-Middle/2-20.wav,5.0,-0.9898051023483276,0.8415210247039795,-4.743426044782003e-06,-63.5704349544072,-16.91625658550039
egfxset/Clean/Bridge-Middle/2-21.wav,5.0,-0.9996190071105957,0.9516932964324951,3.991505006949107e-06,-62.757146790902176,-15.044022748149205
egfxset/Clean/Bridge-Middle/2-22.wav,5.0,-0.9930902719497681,0.818973183631897,2.4346500635147093e-06,-63.387131986963624,-15.750974492982547
egfxset/Clean/Bridge-Middle/2-3.wav,5.0,-0.9921470880508423,0.8119848966598511,8.708242078622182e-06,-64.32957842831995,-19.4994666489032
egfxset/Clean/Bridge-Middle/2-4.wav,5.0,-0.9949420690536499,0.8207589387893677,1.93178653717041e-08,-64.34482951254265,-19.459230122489014
egfxset/Clean/Bridge-Middle/2-5.wav,5.0,-0.9898386001586914,0.7534166574478149,1.0521699984868367e-06,-64.42161238413863,-19.65294980931737
egfxset/Clean/Bridge-Middle/2-6.wav,5.0,-0.9887987375259399,0.8292148113250732,3.613834579785665e-07,-65.39153667730196,-21.661256899255697
egfxset/Clean/Bridge-Middle/2-7.wav,5.0,-0.989862322807312,0.8229382038116455,3.0301238099733987e-05,-64.86957864403712,-20.824258778347374
egfxset/Clean/Bridge-Middle/2-8.wav,5.0,-0.9918699264526367,0.9512953758239746,7.325694461663564e-06,-65.57963148204762,-21.35116400031046
egfxset/Clean/Bridge-Middle/2-9.wav,5.0,-0.9986319541931152,0.9195414781570435,8.334818482398987e-06,-65.6253102820836,-21.269340684030364
egfxset/Clean/Bridge-Middle/3-0.wav,5.0005,-0.8793057203292847,0.9911326169967651,-7.74488481319702e-05,-63.417146675869404,-18.934845233575633
egfxset/Clean/Bridge-Middle/3-1.wav,5.0,-0.9530537128448486,0.9987179040908813,1.11304705341657e-05,-64.71126725821945,-20.16641420799728
egfxset/Clean/Bridge-Middle/3-10.wav,5.0,-0.9892963171005249,0.905785083770752,5.3902978698412575e-06,-64.63812392830411,-21.12793028525769
egfxset/Clean/Bridge-Middle/3-11.wav,5.0,-0.9980978965759277,0.7048537731170654,-2.3162188132603964e-05,-64.23124504366169,-19.47673432759906
egfxset/Clean/Bridge-Middle/3-12.wav,5.0,-0.9960707426071167,0.8684892654418945,-6.959329048792521e-07,-64.78305024174193,-20.059110660841437
egfxset/Clean/Bridge-Middle/3-13.wav,5.0,-0.9958865642547607,0.731497049331665,1.4211113254229228e-06,-65.3850839024843,-20.24801447912532
egfxset/Clean/Bridge-Middle/3-14.wav,5.0,-0.9925272464752197,0.8598684072494507,-2.466370165348053e-06,-65.41075960402266,-20.4745205369682
egfxset/Clean/Bridge-Middle/3-15.wav,5.0,-0.9932845830917358,0.7738313674926758,4.578503469626109e-06,-65.49446818924746,-21.368962059987744
egfxset/Clean/Bridge-Middle/3-16.wav,5.0,-0.9912858009338379,0.8240735530853271,4.9520095189412435e-06,-65.0646782643135,-19.91202204592804
egfxset/Clean/Bridge-Middle/3-17.wav,5.0,-0.9906682968139648,0.6948363780975342,-1.6821326812108358e-05,-64.26953192533088,-17.728350133010988
egfxset/Clean/Bridge-Middle/3-18.wav,5.0,-0.9904160499572754,0.7595651149749756,-8.176104724407197e-06,-65.01617037753144,-18.823961205085837
egfxset/Clean/Bridge-Middle/3-19.wav,5.0,-0.9951456785202026,0.7947914600372314,8.777925868829092e-06,-64.4286899455566,-18.060654834823332
egfxset/Clean/Bridge-Middle/3-2.wav,5.0,-0.9232456684112549,0.9958375692367554,7.479862372080485e-06,-64.84978860635415,-20.361852446494602
egfxset/Clean/Bridge-Middle/3-20.wav,5.0,-0.9948862791061401,0.8080450296401978,-5.7052974899609885e-06,-63.50268075856067,-16.383015587652206
egfxset/Clean/Bridge-Middle/3-21.wav,5.0,-0.9964540004730225,0.8688154220581055,-9.556986888249715e-06,-63.264691641059386,-15.962487507624907
egfxset/Clean/Bridge-Middle/3-22.wav,5.0,-0.9975467920303345,0.7895182371139526,-1.647878537575404e-05,-64.10423199383979,-17.301971217202045
egfxset/Clean/Bridge-Middle/3-3.wav,5.0,-0.9930254220962524,0.9959157705307007,2.806622286637624e-06,-63.93826511024652,-18.32792019068982
egfxset/Clean/Bridge-Middle/3-4.wav,5.0,-0.9934170246124268,0.8479599952697754,-5.692575871944427e-06,-64.34328155806165,-19.879050116674915
egfxset/Clean/Bridge-Middle/3-5.wav,5.0,-0.9900110960006714,0.953154444694519,-3.911707798639933e-06,-63.499338655152584,-19.067665851944817
egfxset/Clean/Bridge-Middle/3-6.wav,5.0,-0.9941987991333008,0.995680570602417,-8.44801813364029e-06,-63.37662829108371,-19.301138834028578
egfxset/Clean/Bridge-Middle/3-7.wav,5.0,-0.9274307489395142,0.9962272644042969,2.072477787733078e-05,-63.10760117787331,-18.386857132849634
egfxset/Clean/Bridge-Middle/3-8.wav,5.0,-0.9953737258911133,0.8898824453353882,2.643208702405294e-06,-64.8726655163531,-22.18439803422549
egfxset/Clean/Bridge-Middle/3-9.wav,5.0,-0.9968216419219971,0.8311358690261841,-1.5847444534301757e-06,-63.67083201218816,-19.417118309718273
egfxset/Clean/Bridge-Middle/4-0.wav,5.002270833333333,-0.8266090154647827,0.9690216779708862,-9.865696936049798e-05,-62.59058338771392,-17.723329418078723
egfxset/Clean/Bridge-Middle/4-1.wav,5.0,-0.8688852787017822,0.9980775117874146,4.949118494987488e-05,-63.72139598591855,-19.46907922827348
egfxset/Clean/Bridge-Middle/4-10.wav,5.0,-0.9914999008178711,0.8768507242202759,1.6953582564989726e-06,-65.21413521334223,-23.170468392289795
egfxset/Clean/Bridge-Middle/4-11.wav,5.0,-0.990023136138916,0.9264532327651978,8.309379716714223e-06,-65.62319740106265,-23.693044218866415
egfxset/Clean/Bridge-Middle/4-12.wav,5.0,-0.9959532022476196,0.9328892230987549,2.55844642718633e-06,-64.02372403241247,-19.453939993592485
egfxset/Clean/Bridge-Middle/4-13.wav,5.0,-0.9922667741775513,0.8758543729782104,7.99199640750885e-06,-64.52093741614163,-19.700144647510847
egfxset/Clean/Bridge-Middle/4-14.wav,5.0,-0.9982961416244507,0.9444329738616943,6.615600486596426e-06,-63.97860596407094,-20.401037838105015
egfxset/Clean/Bridge-Middle/4-15.wav,5.0,-0.9902068376541138,0.9448163509368896,1.190773646036784e-05,-64.19718439773233,-19.982644236261013
egfxset/Clean/Bridge-Middle/4-16.wav,5.0,-0.9950516223907471,0.8612303733825684,1.5476874510447183e-05,-63.97265002634201,-17.061683973957294
egfxset/Clean/Bridge-Middle/4-17.wav,5.0,-0.9938814640045166,0.913861870765686,-3.208334048589071e-05,-63.602778764936815,-17.87345341874636
egfxset/Clean/Bridge-Middle/4-18.wav,5.0,-0.9981561899185181,0.808294415473938,1.646725485722224e-05,-64.40913127122896,-19.17994388200786
egfxset/Clean/Bridge-Middle/4-19.wav,5.0,-0.9925860166549683,0.6616371870040894,1.5354848901430767e-05,-64.44780828101675,-17.284203893421545
egfxset/Clean/Bridge-Middle/4-2.wav,5.0,-0.9437456130981445,0.9913220405578613,1.4257956544558208e-05,-63.57965454330959,-19.00661454544243
egfxset/Clean/Bridge-Middle/4-20.wav,5.0,-0.9991049766540527,0.6387566328048706,2.7654555439949036e-05,-64.33025803640705,-18.723015736234295
egfxset/Clean/Bridge-Middle/4-21.wav,5.0,-0.9998795986175537,0.7178267240524292,1.0643624265988667e-05,-63.881918381807864,-17.464561170978595
egfxset/Clean/Bridge-Middle/4-22.wav,5.0,-0.9998635053634644,0.8029664754867554,2.0155329505602517e-05,-62.776754641288335,-15.254251551551835
egfxset/Clean/Bridge-Middle/4-3.wav,5.0,-0.8906909227371216,0.9889249801635742,7.186945776144664e-06,-63.28154000863726,-18.784109414109103
egfxset/Clean/Bridge-Middle/4-4.wav,5.0,-0.8839396238327026,0.9938845634460449,1.228313942750295e-05,-63.51503770416165,-19.088807155462447
egfxset/Clean/Bridge-Middle/4-5.wav,5.0,-0.8507413864135742,0.9958586692810059,3.260625849167506e-05,-63.618212152141915,-18.83326186138443
egfxset/Clean/Bridge-Middle/4-6.wav,5.0,-0.9948062896728516,0.8061424493789673,1.722267766793569e-05,-65.56301193493371,-21.7152511220787
egfxset/Clean/Bridge-Middle/4-7.wav,5.0,-0.9949935674667358,0.8224456310272217,1.3178583482901255e-05,-65.40409520711881,-20.855575309135002
egfxset/Clean/Bridge-Middle/4-8.wav,5.0,-0.9967082738876343,0.8799184560775757,2.7453049023946127e-05,-64.76810169128635,-22.45424465421836
egfxset/Clean/Bridge-Middle/4-9.wav,5.0,-0.9967913627624512,0.7867382764816284,1.6717151800791422e-05,-65.43574108376198,-23.18776216157782
egfxset/Clean/Bridge-Middle/5-0.wav,5.002208333333333,-0.7984418869018555,0.9987173080444336,1.8073347864334263e-05,-62.50839866570032,-17.817013687072702
egfxset/Clean/Bridge-Middle/5-1.wav,5.0,-0.8525732755661011,0.9915345907211304,5.0385587910811105e-05,-63.177500486418516,-18.65448758441132
egfxset/Clean/Bridge-Middle/5-10.wav,5.0,-0.9986369609832764,0.8155887126922607,2.4575775365034738e-05,-62.80491941634165,-17.938141667522963
egfxset/Clean/Bridge-Middle/5-11.wav,5.0,-0.990166425704956,0.975165605545044,2.432444492975871e-05,-64.3011324144386,-20.094308397739663
egfxset/Clean/Bridge-Middle/5-12.wav,5.0,-0.9968087673187256,0.7400827407836914,8.555335303147634e-06,-63.835904100947715,-19.559883923938717
egfxset/Clean/Bridge-Middle/5-13.wav,5.0,-0.998319149017334,0.9281963109970093,1.4444648226102193e-05,-63.101575507649756,-16.109771113586653
egfxset/Clean/Bridge-Middle/5-14.wav,5.0,-0.993199348449707,0.9248675107955933,1.62828932205836e-05,-62.31407617598839,-16.333922705276496
egfxset/Clean/Bridge-Middle/5-15.wav,5.0,-0.8937554359436035,0.9929180145263672,1.0894597073396048e-05,-62.42541505391919,-16.894863832415542
egfxset/Clean/Bridge-Middle/5-16.wav,5.0,-0.9944455623626709,0.9577877521514893,4.305506100257238e-05,-62.64823373758131,-15.927843082776862
egfxset/Clean/Bridge-Middle/5-17.wav,5.0,-0.9892764091491699,0.9283380508422852,1.7135025560855866e-05,-62.666678524494365,-16.797944764533362
egfxset/Clean/Bridge-Middle/5-18.wav,5.0,-0.9679659605026245,0.9934155941009521,1.618108699719111e-05,-62.31831392412346,-15.485794555461887
egfxset/Clean/Bridge-Middle/5-19.wav,5.0,-0.9978907108306885,0.9414185285568237,2.7427350481351217e-05,-62.71719475661952,-16.05592072090538
egfxset/Clean/Bridge-Middle/5-2.wav,5.0,-0.890621542930603,0.9967634677886963,1.756054957707723e-05,-63.13006760532331,-18.624171345187438
egfxset/Clean/Bridge-Middle/5-20.wav,5.0,-0.9807333946228027,0.992300271987915,8.612727125485738e-06,-62.03259593073143,-14.829662308531693
egfxset/Clean/Bridge-Middle/5-21.wav,5.0,-0.9901508092880249,0.9447673559188843,1.752838393052419e-05,-62.22972162884563,-15.286397254843708
egfxset/Clean/Bridge-Middle/5-22.wav,5.0,-0.9964473247528076,0.9472957849502563,3.221899916728338e-05,-62.28520314468744,-15.59674316097073
egfxset/Clean/Bridge-Middle/5-3.wav,5.0,-0.8487411737442017,0.9900286197662354,4.8985279599825544e-05,-63.12739530698779,-18.542422562819272
egfxset/Clean/Bridge-Middle/5-4.wav,5.0,-0.8677256107330322,0.9910449981689453,1.1841426293055217e-05,-63.32840740116893,-19.204898309155496
egfxset/Clean/Bridge-Middle/5-5.wav,5.0,-0.9118953943252563,0.9937374591827393,3.345742672681809e-05,-62.84942870845431,-17.899690682345994
egfxset/Clean/Bridge-Middle/5-6.wav,5.0,-0.9983932971954346,0.9011107683181763,3.168163498242696e-05,-62.85722179960891,-18.215987590763337
egfxset/Clean/Bridge-Middle/5-7.wav,5.0,-0.9918787479400635,0.8502843379974365,2.2167777021725973e-06,-62.9695729868028,-18.218578821027435
egfxset/Clean/Bridge-Middle/5-8.wav,5.0,-0.9890598058700562,0.8283376693725586,2.0368079841136932e-05,-63.740568372230996,-19.642354767309048
egfxset/Clean/Bridge-Middle/5-9.wav,5.0,-0.9963558912277222,0.9439470767974854,4.2329814036687214e-05,-62.923426615472025,-17.038596368839556
egfxset/Clean/Bridge-Middle/6-0.wav,5.000125,-0.9133049249649048,0.9971082210540771,3.0219799274057302e-05,-61.414676962595145,-15.755491269913607
egfxset/Clean/Bridge-Middle/6-1.wav,5.0,-0.9896677732467651,0.9955629110336304,-5.398987730344136e-06,-63.522075484410934,-19.812919395356143
egfxset/Clean/Bridge-Middle/6-10.wav,5.0,-0.9771990776062012,0.9908926486968994,-8.80328466494878e-06,-63.06849229004864,-18.519593497452806
egfxset/Clean/Bridge-Middle/6-11.wav,5.0,-0.8932092189788818,0.991879940032959,-2.0499726136525473e-07,-63.27643802912587,-18.221659611266116
egfxset/Clean/Bridge-Middle/6-12.wav,5.032895833333333,-0.9234607219696045,0.9953354597091675,-5.031842078774304e-06,-63.24767414104763,-17.341847234868226
egfxset/Clean/Bridge-Middle/6-13.wav,5.0,-0.8906682729721069,0.9902757406234741,9.113519390424093e-06,-63.91944538162512,-16.885164138234643
egfxset/Clean/Bridge-Middle/6-14.wav,5.0,-0.9973937273025513,0.9558520317077637,-1.498637596766154e-05,-63.187108142203144,-17.97923528969272
egfxset/Clean/Bridge-Middle/6-15.wav,5.0,-0.7995655536651611,0.9895834922790527,-1.0403001805146536e-05,-63.477299878029434,-18.529703464552018
egfxset/Clean/Bridge-Middle/6-16.wav,5.0,-0.941659688949585,0.9987070560455322,-2.475319802761078e-06,-62.840713771407515,-17.364400114264186
egfxset/Clean/Bridge-Middle/6-17.wav,5.0,-0.9920855760574341,0.870606541633606,2.398469845453898e-05,-62.909788273349236,-16.040005607075486
egfxset/Clean/Bridge-Middle/6-18.wav,5.0,-0.9947730302810669,0.9963042736053467,-4.855155944824219e-06,-62.345626906275896,-16.209161911974412
egfxset/Clean/Bridge-Middle/6-19.wav,5.0,-0.9888423681259155,0.9637768268585205,8.540531496206919e-06,-62.43927620828107,-15.675290559474861
egfxset/Clean/Bridge-Middle/6-2.wav,5.0,-0.9327182769775391,0.990365743637085,-8.537518481413524e-06,-63.82452444390202,-20.306056804413227
egfxset/Clean/Bridge-Middle/6-20.wav,5.0,-0.9935764074325562,0.9634438753128052,2.5011951724688213e-05,-62.07581202586062,-14.57185725584952
egfxset/Clean/Bridge-Middle/6-21.wav,5.0,-0.9969726800918579,0.9625475406646729,-7.138740022977194e-06,-62.70764221411878,-16.010922169345136
egfxset/Clean/Bridge-Middle/6-22.wav,5.0,-0.994678258895874,0.9721570014953613,2.0369896789391835e-05,-62.751586477799805,-15.833177322387197
egfxset/Clean/Bridge-Middle/6-3.wav,5.0,-0.9243266582489014,0.9966537952423096,4.4693097472190855e-06,-63.72819024743347,-20.160547128101637
egfxset/Clean/Bridge-Middle/6-4.wav,5.0,-0.8817141056060791,0.9973287582397461,-6.743493676185608e-06,-63.487625483684255,-19.090732811109454
egfxset/Clean/Bridge-Middle/6-5.wav,5.0,-0.8750859498977661,0.9905664920806885,4.650873442490895e-06,-63.851483305632016,-19.77496110556627
egfxset/Clean/Bridge-Middle/6-6.wav,5.0,-0.928675651550293,0.9933000802993774,1.427424947420756e-06,-62.76156869055572,-17.490397604813705
egfxset/Clean/Bridge-Middle/6-7.wav,5.0,-0.8745415210723877,0.9889976978302002,-4.671400288740794e-06,-63.427111095648094,-18.707433083302313
egfxset/Clean/Bridge-Middle/6-8.wav,5.0,-0.9119793176651001,0.9990943670272827,1.519368588924408e-06,-63.4625148569642,-18.849805714954908
egfxset/Clean/Bridge-Middle/6-9.wav,5.0,-0.9973528385162354,0.7504419088363647,1.5562465290228524e-05,-64.12389924219977,-19.772850582716792
egfxset/Clean/Bridge/1-0.wav,5.0,-0.946956992149353,0.9986428022384644,1.1031484107176463e-05,-65.5591423822292,-20.85755445040996
egfxset/Clean/Bridge/1-1.wav,5.0,-0.9905667304992676,0.8030151128768921,1.7110474904378254e-05,-65.3208949546542,-19.1156605692172
egfxset/Clean/Bridge/1-10.wav,5.0,-0.9908177852630615,0.5912859439849854,7.087265451749166e-06,-66.72796465216523,-20.4256482496711
egfxset/Clean/Bridge/1-11.wav,5.0,-0.9983749389648438,0.666156530380249,-4.41661924123764e-06,-66.91512601102573,-21.5104999306952
egfxset/Clean/Bridge/1-12.wav,5.0,-0.9894211292266846,0.6522856950759888,7.862335443496704e-06,-66.89295859808712,-22.054432494598583
egfxset/Clean/Bridge/1-13.wav,5.0,-0.9905582666397095,0.59590744972229,2.709766725699107e-06,-69.13945304511483,-24.881436834928056
egfxset/Clean/Bridge/1-14.wav,5.0,-0.9885917901992798,0.574720025062561,4.096825917561849e-06,-68.38983716737681,-23.60828768558388
egfxset/Clean/Bridge/1-15.wav,5.0,-0.9992873668670654,0.542565107345581,9.509265422821045e-07,-69.41131192880624,-26.334753456149006
egfxset/Clean/Bridge/1-16.wav,5.0,-0.9903578758239746,0.5834386348724365,-1.5673900643984477e-06,-69.52545263717806,-27.1427816395617
egfxset/Clean/Bridge/1-17.wav,5.0,-0.9920459985733032,0.6955562829971313,-1.9490743676821392e-05,-67.12177174023795,-20.963124166926075
egfxset/Clean/Bridge/1-18.wav,5.0,-0.9967137575149536,0.6700111627578735,-6.993235150973002e-06,-65.77583758029385,-18.904811603339237
egfxset/Clean/Bridge/1-19.wav,5.0,-0.9940347671508789,0.7143771648406982,5.94990998506546e-06,-64.98843460970593,-16.894170199627485
egfxset/Clean/Bridge/1-2.wav,5.0,-0.9955054521560669,0.6460555791854858,1.4988551040490469e-05,-65.81338532650919,-19.849927270875945
egfxset/Clean/Bridge/1-20.wav,5.0,-0.9948134422302246,0.6985975503921509,3.0194178223609926e-06,-64.74114267440656,-15.583884161421443
egfxset/Clean/Bridge/1-21.wav,5.0,-0.992430567741394,0.7481317520141602,-1.2579540411631266e-06,-63.712947139265964,-13.084712053349548
egfxset/Clean/Bridge/1-22.wav,5.0,-0.9962084293365479,0.6536910533905029,2.719392379124959e-06,-64.17339961729387,-13.957649670655
egfxset/Clean/Bridge/1-3.wav,5.0,-0.9988821744918823,0.790758490562439,1.4668020606040954e-05,-65.73085709450622,-19.56582415305059
egfxset/Clean/Bridge/1-4.wav,5.0,-0.9998712539672852,0.7047898769378662,8.234219749768574e-06,-65.5757790743417,-19.153204692421905
egfxset/Clean/Bridge/1-5.wav,5.0,-0.9956036806106567,0.7276444435119629,8.921933670838673e-06,-66.00565486795884,-20.17277786838447
egfxset/Clean/Bridge/1-6.wav,5.0,-0.9887511730194092,0.6866815090179443,-6.7823365330696106e-06,-66.19604450082727,-19.812219231321055
egfxset/Clean/Bridge/1-7.wav,5.0,-0.9984180927276611,0.6345736980438232,-2.29912002881368e-07,-66.24606549693468,-21.00445916208858
egfxset/Clean/Bridge/1-8.wav,5.0,-0.9897795915603638,0.6607488393783569,-2.3795167605082194e-06,-66.277081234935,-20.65535977047273
egfxset/Clean/Bridge/1-9.wav,5.0,-0.9901875257492065,0.6129690408706665,-2.127411464850108e-06,-66.37687502041557,-20.055911296274786
egfxset/Clean/Bridge/2-0.wav,5.0,-0.9946753978729248,0.9605628252029419,-1.778403917948405e-05,-65.41749969002436,-21.731271835057218
egfxset/Clean/Bridge/2-1.wav,5.0,-0.9991180896759033,0.6252217292785645,5.220174292723338e-06,-65.4923520805763,-21.00109654710591
egfxset/Clean/Bridge/2-10.wav,5.0,-0.994666337966919,0.7525637149810791,-5.921780069669088e-06,-66.56006720032164,-21.354914128273496
egfxset/Clean/Bridge/2-11.wav,5.0,-0.9924215078353882,0.6887273788452148,-3.138973812262217e-06,-66.79627109208026,-22.089652937094552
egfxset/Clean/Bridge/2-12.wav,5.0,-0.9984769821166992,0.5934301614761353,4.861466586589813e-06,-68.16806305274031,-25.903997799534444
egfxset/Clean/Bridge/2-13.wav,5.0,-0.9963873624801636,0.6064209938049316,5.9367289145787555e-06,-68.30314704813914,-25.779784914011042
egfxset/Clean/Bridge/2-14.wav,5.0,-0.9897692203521729,0.8107821941375732,-7.85782237847646e-06,-67.65275381881023,-23.487260015395744
egfxset/Clean/Bridge/2-15.wav,5.0,-0.9951229095458984,0.6941063404083252,-2.7698124448458352e-06,-66.97060116840264,-23.115718134775676
egfxset/Clean/Bridge/2-16.wav,5.0,-0.9997774362564087,0.6101834774017334,4.72346693277359e-06,-66.75787265535126,-22.24476680028287
egfxset/Clean/Bridge/2-17.wav,5.0,-0.9902105331420898,0.5695065259933472,-1.5717397133509317e-07,-66.84550195503678,-22.655340504123334
egfxset/Clean/Bridge/2-18.wav,5.0,-0.991921067237854,0.6234331130981445,-7.323651015758514e-06,-65.31141776512487,-19.275693217900017
egfxset/Clean/Bridge/2-19.wav,5.0,-0.9911671876907349,0.5000816583633423,-6.187168757120768e-06,-65.7927355888209,-19.647259340013708
egfxset/Clean/Bridge/2-2.wav,5.0,-0.9939020872116089,0.6356791257858276,1.27508411804835e-05,-65.6439595895797,-20.807052354185068
egfxset/Clean/Bridge/2-20.wav,5.0,-0.9914523363113403,0.5928162336349487,1.2225902577241263e-05,-64.91601948518627,-17.347039884671975
egfxset/Clean/Bridge/2-21.wav,5.0,-0.9911000728607178,0.7184833288192749,-6.955329080422719e-06,-64.03515029960981,-16.08077820354427
egfxset/Clean/Bridge/2-22.wav,5.0,-0.9997596740722656,0.7573877573013306,-1.3335476318995159e-06,-64.66773383419329,-16.590372442785533
egfxset/Clean/Bridge/2-3.wav,5.0,-0.997981071472168,0.6811298131942749,7.123357057571411e-06,-65.1737436057525,-21.273925504888854
egfxset/Clean/Bridge/2-4.wav,5.0,-0.9922621250152588,0.6251732110977173,-3.66207758585612e-06,-65.36323481710782,-19.791036236565
egfxset/Clean/Bridge/2-5.wav,5.0,-0.9936255216598511,0.6129089593887329,2.0316908756891888e-06,-65.37718533413502,-19.9148326877841
egfxset/Clean/Bridge/2-6.wav,5.0,-0.9971010684967041,0.658023476600647,-1.3444937765598297e-05,-64.9946203563162,-19.44061606875707
egfxset/Clean/Bridge/2-7.wav,5.0,-0.9953871965408325,0.6604790687561035,-4.838755230108897e-06,-66.07964525123906,-22.099284955459186
